id,category,section,question,honbun,choice1,choice2,choice3,choice4,answer
Q00454,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,ひきぬのを千むら万むら織らせ、晒させ<ける>が家の跡とて、,命令形,連体形,終止形,未然形,連体形
Q00455,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,わが身よりも高うもてなしかしづきて見むとこそ思ひ<つれ>。,連用形,終止形,連体形,已然形,已然形
Q00456,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,我が生ひ出で<し>国にては、西面に見えし山なり。,連体形,未然形,終止形,命令形,連体形
Q00457,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,額をつきし薬師仏の立ちたまへるを、見捨てたてまつる悲しくて、人知れずうち泣かれ<ぬ>。,連用形,已然形,命令形,終止形,終止形
Q00458,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,京とても、頼もしう迎へとり<て>むと思ふ類、親族もなし。,連用形,已然形,未然形,命令形,未然形
Q00459,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,言ひ知らずをかしげにめでたく書きたまへ<る>を見て、いとど涙を添へまさる。,連体形,命令形,未然形,已然形,連体形
Q00460,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,行かまほしくおもふに、兄なる人抱きて率て行き<たり>。,命令形,已然形,連体形,終止形,終止形
Q00461,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,高欄のつらに参りたりければ、『言ひ<つる>こと、いま一かへり、,已然形,連用形,連体形,未然形,連体形
Q00462,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,国にたち遅れたる人びと待つとて、そこに日を暮らし<つ>。,命令形,終止形,已然形,未然形,終止形
Q00463,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,国の人のあり<ける>を、火焚き屋の火焚く衛士にさしたてまつりたりけるに、,連用形,命令形,連体形,已然形,連体形
Q00464,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,今宵宿らむも中間に、汐満ち来<な>ば、ここをも過ぎじとあるかぎり走りまどひ過ぎぬ。,命令形,未然形,終止形,已然形,未然形
Q00465,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,思ふこと心にかなふ身なり<せ>ば秋の別れを深く知らまし,未然形,終止形,已然形,連用形,未然形
Q00466,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,時ならず降る雪かとぞ眺めまし花橘の薫らざり<せ>ば,命令形,終止形,連体形,未然形,未然形
Q00467,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,車に乗るとて、うち見やり<たれ>ば、人まにはまゐりつつ、,未然形,連用形,已然形,終止形,已然形
Q00468,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,舟にて渡り<ぬれ>ば、相模の国になりぬ。,已然形,連用形,連体形,終止形,已然形
Q00469,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,十月晦方にあからさまに来て見れば、小暗う茂れ<り>し木の葉ども残りなく散り乱れて、,已然形,連体形,命令形,連用形,連用形
Q00470,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,出でしままに稲荷に詣で<たら>ましかば、かからずやあらまし。,終止形,已然形,連用形,未然形,未然形
Q00471,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,上り着き<たり>し時、これ手本にせよとて、この姫君の御手を取らせたりしを、,連用形,終止形,未然形,命令形,連用形
Q00472,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,親族なる人、尼になりて修学院に入り<ぬる>に、冬ごろ、,連体形,未然形,終止形,連用形,連体形
Q00473,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,人にも語らず、何とも思はでやみ<ぬる>、いといふかひなし。,連用形,連体形,已然形,終止形,連体形
Q00474,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,人まにはまゐりつつ、額をつき<し>薬師仏の立ちたまへるを、,終止形,連体形,命令形,連用形,連体形
Q00475,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,昔の門の柱のまだ残りたるとて、大きなる柱、河の中に四つ立て<り>。,終止形,連用形,未然形,命令形,終止形
Q00476,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,昔下総の国にまのしてらといふ人住み<けり>。,未然形,連体形,連用形,終止形,終止形
Q00477,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,竹芝の男に、生け<ら>む世のかぎり、武蔵の国を預けとらせて、,終止形,未然形,連体形,已然形,未然形
Q00478,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,乳母なる人は男などもなくなして、境にて子産みたり<しか>ば、,命令形,已然形,連用形,連体形,已然形
Q00479,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,年ごろあそびなれ<つる>所を、あらはにこほち散らして、,命令形,連体形,連用形,終止形,連体形
Q00480,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,飛ぶやうに逃げける』と申し出でて、この男を尋ぬるに、なかり<けり>。,連体形,已然形,終止形,命令形,終止形
Q00481,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,浜名の橋下りし時は黒木をわたし<たり>し。,連体形,終止形,已然形,連用形,連用形
Q00482,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,文や添ひたりし』と問ひたまへば、かしこまりて、『文もさぶらはざり<き>。,命令形,終止形,連用形,未然形,終止形
Q00483,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,母亡くなり<に>し姪どもも、生まれしより一つにて、夜は左右に臥し起きするも、,未然形,連用形,連体形,已然形,連用形
Q00484,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,夜更くるまて物語を読みて起きゐたれば、来<つ>らむ方も見えぬに、,已然形,終止形,連体形,未然形,終止形
Q00485,助動詞,助動詞②,傍線部の語の活用形として正しいものを選べ。,野中に、丘だちたる所に、ただ木ぞ三つ立て<る>。,連体形,已然形,終止形,未然形,連体形
Q00486,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,「三日さぶらひて、この人のあ<べから>むさま、夢に見せたまへ」など言ひて、,終止形,未然形,命令形,連用形,未然形
Q00487,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,「平らかにあひ見せたまへ」と申すは、仏もあはれと聞き入れさせたまひ<けむ>かし。,連体形,終止形,未然形,連用形,終止形
Q00488,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,いたく人にも見知られむにも、はばかりあん<べけれ>ば、,命令形,已然形,未然形,終止形,已然形
Q00489,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,いとどゆかしさまされど、わがおもふままに、そらにいかでか、おぼえ語ら<む>。,連用形,終止形,已然形,未然形,終止形
Q00490,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,かしこくおそろしと思ひけれど、さる<べき>にやありけむ、,已然形,連体形,命令形,終止形,連体形
Q00491,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,かしこくおそろしと思ひけれど、さるべきにやあり<けむ>、,已然形,連用形,連体形,未然形,連体形
Q00492,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,かたがた見つつ、ここを立ちな<む>こともあはれに悲しきに、,連体形,未然形,命令形,終止形,連体形
Q00493,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,これも前の世に、この国に跡をたる<べき>宿世こそありけめ。,未然形,連用形,終止形,連体形,連体形
Q00494,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,これも前の世に、この国に跡をたるべき宿世こそあり<けめ>。,連用形,連体形,已然形,命令形,已然形
Q00495,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,にしとみといふ所の山、絵よく描きたら<む>屏風を立て並べたらむやうなり。,已然形,連用形,連体形,未然形,連体形
Q00496,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,まどろまじ今宵ならではいつか見<む>くろとの浜の秋の夜の月,終止形,已然形,未然形,連体形,終止形
Q00497,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,やがて夢路にまどひてぞ思ふに、その人や見に<けむ>かし。,連体形,終止形,未然形,連用形,終止形
Q00498,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,葵のただ三筋ばかりあるを、世ばなれてかかる山中にしも生ひ<けむ>よと、,終止形,連体形,連用形,已然形,連体形
Q00499,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,暗く行き着く<べく>と、申の時ばかりにたちて行けば、関近くなりて、,終止形,連用形,未然形,已然形,連用形
Q00500,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,煙りあふにやあらむ、清見が関の浪も高くなりぬ<べし>。,終止形,已然形,連用形,未然形,終止形
Q00501,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,火をともして見れば、昔、こはたといひ<けむ>が孫といふ。,未然形,連体形,終止形,已然形,連体形
Q00502,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,京のうちにてさすらへむは例のこと、東の国、田舎人になりてまどはむ、いみじかる<べし>。,終止形,未然形,已然形,連体形,終止形
Q00503,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,五日かねては、見むもなかなかな<べけれ>ば、内にも入らず。,未然形,終止形,已然形,連体形,已然形
Q00504,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,御前の庭を掃くとて、『などや、苦しきめを見る<らむ>。,終止形,連用形,命令形,連体形,連体形
Q00505,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,今はこの宮を取り返し、都に返したてまつる<べき>にもあらず。,連体形,連用形,已然形,命令形,連体形
Q00506,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,山深く誰れか思ひはおこすべき月見る人はおほから<め>とも,已然形,連体形,連用形,終止形,已然形
Q00507,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,秋の夜の妻恋ひかぬる鹿の音は遠山にこそ聞く<べかり>けれ,連体形,終止形,連用形,已然形,連用形
Q00508,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,色白くきたなげなくて、さてもありぬべき下仕へなどにてもありぬ<べし>など、,命令形,終止形,連体形,未然形,終止形
Q00509,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,雪降りてまれの人目も絶えぬ<らむ>吉野の山の峰のかけ道,連体形,未然形,終止形,連用形,連体形
Q00510,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,稚児どもの親なる人は、「いかにもいかにも心にこそあら<め>」とて、,未然形,已然形,連用形,終止形,已然形
Q00511,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,竹芝の男に、生けら<む>世のかぎり、武蔵の国を預けとらせて、,命令形,連体形,連用形,已然形,連体形
Q00512,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,負ひたてまつりて下るに、論なく人追ひて来<らむ>と思ひて、,連体形,未然形,已然形,終止形,終止形
Q00513,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,夜更くるまて物語を読みて起きゐたれば、来つ<らむ>方も見えぬに、,命令形,已然形,連用形,連体形,連体形
Q00514,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,来<む>とありしを、さやあると目をかけて待ちわたるに、,連用形,終止形,連体形,命令形,終止形
Q00515,助動詞,助動詞③,傍線部の語の活用形として正しいものを選べ。,論なくもとの国にこそ行く<らめ>と、朝廷より使ひ下りて追ふに、,已然形,連体形,連用形,終止形,已然形
Q00516,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,「あはれなりつる心のほどなむ、忘れむ世ある<まじき>」など言ひて、,未然形,連用形,命令形,連体形,連体形
Q00517,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,「何しにおはしつるぞ」と問ひたまへば、「いかでかは参ら<ざら>む」と申せば、,已然形,連体形,未然形,終止形,未然形
Q00518,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,いづことも露のあはれは分れ<じ>を浅茅が原の秋ぞ恋しき,連用形,終止形,連体形,未然形,連体形
Q00519,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,いづこにも劣ら<じ>ものをわが宿の世を秋はつるけしきばかりは,連体形,命令形,已然形,連用形,連体形
Q00520,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,おもかげにおぼえて悲しければ、月の興もおぼえ<ず>、くんじ臥しぬ。,未然形,命令形,連用形,終止形,連用形
Q00521,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,かりそめの仮屋などいへど、風すく<まじく>ひきわたしなどしたるに、,連体形,命令形,已然形,連用形,連用形
Q00522,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,ことにをかしき所も見え<ず>、浜も砂子白くなどもなく、,已然形,終止形,連用形,命令形,連用形
Q00523,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,このたびは、跡だに見え<ね>ば、舟にて渡る。,已然形,連用形,終止形,命令形,已然形
Q00524,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,このたびはいと類広ければ、え宿る<まじう>て、野中にかりそめに庵造りて据ゑたれば、,已然形,連用形,未然形,連体形,連用形
Q00525,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,さばかりおそろしげなる山中に立ちて行くを、人びとあか<ず>思ひてみな泣くを、,命令形,連体形,已然形,連用形,連用形
Q00526,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,さやの中山など越えけむほどもおぼえ<ず>。,終止形,連体形,命令形,未然形,終止形
Q00527,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,その山のさま、いと世に見え<ぬ>さまなり。,未然形,連体形,已然形,連用形,連体形
Q00528,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,またまたも見まほしきに、ありもつか<ぬ>都のほとりに、,連体形,未然形,命令形,連用形,連体形
Q00529,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,まどろま<じ>今宵ならではいつか見むくろとの浜の秋の夜の月,終止形,連体形,命令形,已然形,終止形
Q00530,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,みるめ生ふる浦にあらずは荒磯の波間数ふる海人もあら<じ>を,終止形,連体形,連用形,已然形,連体形
Q00531,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,ものさわがしくて、この猫を北面にのみあらせて呼ば<ね>ば、,連体形,已然形,連用形,未然形,已然形
Q00532,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,庵なども浮きぬばかりに雨降りなどすれば、おそろしくて、寝も寝られ<ず>。,連体形,連用形,終止形,命令形,終止形
Q00533,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,覚め<ざら>ましをと、いとどながめられて、,未然形,已然形,終止形,連体形,未然形
Q00534,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,額をつきし薬師仏の立ちたまへるを、見捨てたてまつる悲しくて、人知れ<ず>うち泣かれぬ。,未然形,已然形,連体形,連用形,連用形
Q00535,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,朽ちもせ<ぬ>この河柱残らずは昔の跡をいかで知らまし,連体形,連用形,未然形,命令形,連体形
Q00536,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,空のけしきはかばかしくも見えず、えもいは<ず>茂りわたりて、,命令形,連体形,連用形,未然形,連用形
Q00537,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,今は世にあら<じ>ものとや思ふらむあはれ泣く泣くなほこそは経れ,連体形,已然形,連用形,終止形,連体形
Q00538,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,汐満ち来なば、ここをも過ぎ<じ>とあるかぎり走りまどひ過ぎぬ。,終止形,連体形,未然形,命令形,終止形
Q00539,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,人びともて興ずるに、「西国の遊女はえかから<じ>」などいふを聞きて、,終止形,連体形,連用形,已然形,終止形
Q00540,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,生けらむ世のかぎり、武蔵の国を預けとらせて、公事もなさせ<じ>。,連体形,已然形,終止形,未然形,終止形
Q00541,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,続きの見まほしくおぼゆれど、人語らひなどもえせ<ず>。,連体形,命令形,終止形,已然形,終止形
Q00542,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,大きにおそろしげなる深山木どものやうにて、都の内とも見え<ぬ>所のさまなり。,連用形,終止形,命令形,連体形,連体形
Q00543,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,朝廷より使ひ下りて追ふに、勢多の橋こほれて、え行きやら<ず>。,已然形,命令形,未然形,終止形,終止形
Q00544,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,風すくまじくひきわたしなどしたるに、これは男なども添は<ね>ば、,連用形,連体形,命令形,已然形,已然形
Q00545,助動詞,助動詞④,傍線部の語の活用形として正しいものを選べ。,蘆荻のみ高く生ひて、馬に乗りて弓持たる末見え<ぬ>まで高く生ひ茂りて、,連体形,已然形,連用形,命令形,連体形
Q00546,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,「京にとくあげたまひて、物語のおほくはべる<なる>、あるかぎり見せたまへ」と身を捨てて、,連体形,終止形,命令形,已然形,連体形
Q00547,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,いかなるひさごの、いかになびく<なら>むと、いみじうゆかしく思されければ、,連用形,已然形,未然形,連体形,未然形
Q00548,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,いかにおもひはじめけることにか、世の中に物語といふもののあん<なる>を、,連体形,已然形,命令形,連用形,連体形
Q00549,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,いとはしたなく悲しかるべきことにこそあべか<めれ>と思へど、,連体形,已然形,未然形,命令形,已然形
Q00550,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,いみじうもの騒がしけれども、いつしかと思ひしこと<なれ>ば、,命令形,已然形,未然形,連体形,已然形
Q00551,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,いみじく思し立ちて、仏の御徳かならず見たまふべき人にこそあ<めれ>。,連用形,終止形,已然形,未然形,已然形
Q00552,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,いみじく心にくく優なるにも、故宮のおはします世なら<ましか>ば、,連用形,連体形,未然形,命令形,未然形
Q00553,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,え率て参らぬかはりにとて、僧を出だし立てて、初瀬に詣でさす<めり>。,連用形,已然形,連体形,終止形,終止形
Q00554,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,おしはかりて参りたりけるに、騒がしかりければ、まかづ<めり>。,終止形,未然形,連用形,命令形,終止形
Q00555,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,かたつ方はひろ山<なる>所の、砂子はるばると白きに、松原茂りて、,連用形,未然形,已然形,連体形,連体形
Q00556,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,これよりは駿河<なり>。,已然形,終止形,未然形,連用形,終止形
Q00557,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,また聞けば、侍従の大納言の御むすめ亡くなりたまひぬ<なり>。,終止形,未然形,連用形,連体形,終止形
Q00558,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,やがてその折の空のけしきも、月も花も、心にそめらるるにこそあべか<めれ>。,終止形,連体形,已然形,未然形,已然形
Q00559,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,奥の方なる女ども、「などかくしありかるるぞ」問ふ<なれ>ば、,命令形,已然形,連用形,未然形,已然形
Q00560,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,歌うたふにも、足柄<なり>し思ひ出でられて、あはれに恋しきことかぎりなし。,連用形,已然形,未然形,終止形,連用形
Q00561,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,宮など失せたまひにければ、寺になしたるを、竹芝寺といふ<なり>。,終止形,已然形,連用形,未然形,終止形
Q00562,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,空のけしきはかばかしくも見えず、えもいはず茂りわたりて、いとおそろしげ<なり>。,連用形,終止形,未然形,連体形,終止形
Q00563,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,継母<なり>し人は、宮仕へせしが下りしなれば、思ひしにあらぬことどもなどありて、,連体形,連用形,終止形,未然形,連用形
Q00564,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,故宮のおはします世ならましかば、かやうに上らせたまは<まし>など、,終止形,未然形,已然形,連体形,連体形
Q00565,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,荒るる海に風より先に船出して石津の波と消えな<ましか>ば,終止形,連用形,命令形,未然形,未然形
Q00566,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,時ならず降る雪かとぞ眺め<まし>花橘の薫らざりせば,終止形,已然形,連体形,未然形,連体形
Q00567,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,水の世のつね<なら>ず、すりこなどを濃くて流したらむやうに、,未然形,連用形,已然形,終止形,未然形
Q00568,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,世の中に「長恨歌」といふ書を物語に書きてある所あん<なり>と聞くに、,終止形,連体形,連用形,未然形,終止形
Q00569,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,先駆ふ車止まりて、「荻の葉、荻の葉」と呼ばすれど、答へざ<なり>。,未然形,終止形,連用形,已然形,終止形
Q00570,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,殿の中将のおぼし嘆くなるさま、わがものの悲しき折<なれ>ば、,連体形,連用形,已然形,未然形,已然形
Q00571,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,日も暮れ方になりぬ<めり>。,未然形,終止形,連体形,連用形,終止形
Q00572,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,乳母<なる>人は男などもなくなして、境にて子産みたりしかば、,已然形,連体形,命令形,未然形,連体形
Q00573,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,物語りしつつ月をながむるに、梅壺の女御の上らせたまふ<なる>音なひ、,終止形,命令形,連体形,已然形,連体形
Q00574,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,問ふ<なれ>ば、遊女の来たるなりけり。,連用形,連体形,已然形,命令形,已然形
Q00575,助動詞,助動詞⑤,傍線部の語の活用形として正しいものを選べ。,霰降り乱れて、日の光もさやか<なら>ず、いみじうものむつかし。,未然形,連用形,已然形,命令形,未然形